Id,Hazard
6,2.32613858205
7,4.15808396757
8,4.97622836292
9,4.06166510436
10,4.21967828261
11,4.12621726227
13,4.08186878126
14,3.62346257614
16,3.75839466154
17,3.30558808651
18,3.68710586433
20,3.56129900821
27,7.53572462
28,3.87079936788
29,3.66431311787
30,3.6727759532
34,3.62641515484
35,4.1520081654
36,3.40157318699
37,4.33252831205
38,3.93743028124
40,4.90541320193
42,3.50116867759
46,2.15539855195
47,3.93175245707
48,4.41814041781
49,4.8676206588
51,4.07621813053
52,4.03929067313
53,2.1584207159
54,3.22322833741
55,2.53825244299
56,4.81314241648
57,3.04381417602
60,3.30030224569
61,3.61282490389
64,5.10134798612
65,3.65087405416
66,4.27397206209
68,3.61869870564
70,3.00415907021
71,2.71853207094
75,3.19440517225
76,2.81028534013
78,4.70758518928
80,4.17698964256
81,4.33469357099
82,4.2893510473
83,5.02427461865
85,3.34419357438
86,2.65612920993
87,3.88612520165
89,3.11181177752
90,3.46737340814
91,4.41397790127
92,4.23738390995
95,2.82256623894
97,4.58278138585
99,3.24395903271
101,3.85402924427
102,4.4908598278
103,3.48605725214
104,3.30991572112
107,4.43061184014
108,3.12151753841
111,3.66438087976
112,5.24176871824
115,5.78420263628
119,2.77176377525
121,3.2678893409
124,3.52938550124
128,4.41142576947
130,4.9837442574
131,4.91628621339
133,5.45294909903
134,4.47234367452
137,3.82852946576
138,4.49215950254
142,5.13553209434
143,5.0282909893
144,8.23626833398
145,4.08084674212
147,4.87768166034
148,5.10311714563
152,3.86430276693
154,8.67987586591
158,2.01779820965
159,3.73028840244
160,4.78461118914
161,4.56850477726
164,2.66736510934
165,4.27383406212
166,1.67704115616
167,2.40569798974
169,4.23677427059
170,4.90308837671
171,3.96861501676
175,3.5105284691
177,3.55710775608
178,4.78754201863
180,7.13228474618
182,3.084780844
184,8.54914079104
185,5.52443193169
186,3.15324998328
190,3.91680276768
191,4.09726291196
192,3.59340014427
195,4.18643712533
196,5.15484234722
197,4.62242716309
198,5.97398819608
199,7.01117660611
200,3.02597678378
204,2.7873148771
205,3.15008033998
207,2.73442495867
208,4.1867790808
209,6.19217075646
211,4.65131369555
216,7.60999328199
217,1.77433293578
220,4.23612438916
223,5.38108451957
224,4.26597125931
230,3.89408812995
232,4.43982840213
235,3.45073221179
236,5.73673076055
238,3.87787810461
240,3.18662188296
242,5.11794948743
244,3.21841253947
245,3.40683950747
248,4.49290666057
251,3.94388043809
256,3.20190663539
258,7.37250598189
259,3.3727952595
261,4.35027224447
267,4.05270466504
268,4.70569374488
270,4.10486562285
272,4.45918010276
273,2.63252201811
275,2.29259462073
276,3.35366642381
277,4.15720622252
279,4.20273368902
283,4.40268433173
284,4.21944827383
286,2.95795216425
287,2.70757687694
288,2.31856600339
289,5.17113131721
292,3.8293683968
293,4.82563155481
295,4.16189024369
297,2.43918180696
301,5.15529959763
303,3.129589553
304,3.83762310215
305,2.89847147463
308,3.12241486104
309,5.36529995883
313,3.00788635197
314,4.26730168983
315,3.2168962709
316,3.37711690557
318,5.21068671213
320,4.5732150773
324,3.16692759458
325,2.83302800356
326,3.26306325444
327,4.15880948737
328,4.91636780535
332,3.4980368795
333,4.25331641714
336,3.76166678192
339,4.23100487583
340,5.07404267128
342,4.22131718859
344,7.67359366199
345,3.75937215623
346,3.51433606529
349,4.52920911759
353,3.72393013751
355,3.65321496786
360,3.00371497293
363,3.36953621077
366,3.78252603781
367,3.21266581932
369,3.73271695919
371,4.51010655302
372,2.95437829366
374,2.64516640409
375,2.16798798977
378,3.22652633998
379,2.17083030646
381,3.79585949095
382,3.12670038139
384,3.44546455656
385,3.63580575823
387,4.6207895488
388,4.032457296
