Id,Hazard
6,11.6505780766
7,5.14152603768
8,5.68631112253
9,3.17782240919
10,3.01066274628
11,3.63594575756
13,4.12986252173
14,2.28455046376
16,2.62371903787
17,2.55869773691
18,3.67510930348
20,3.66288782394
27,5.96099611029
28,3.45918128321
29,2.48389803446
30,2.31966504115
34,3.42657671572
35,3.98878272561
36,3.28641175868
37,3.12133240299
38,2.71502269324
40,3.5925605676
42,3.66516605779
46,3.27456624263
47,3.58811656276
48,3.95250228061
49,5.46807041671
51,4.4779482054
52,5.04271476602
53,1.64285960479
54,2.74998611579
55,1.56983808554
56,5.38393147167
57,2.52822448192
60,4.65463873
61,1.82553007805
64,5.10461771899
65,3.62508074571
66,4.13614047203
68,5.19103996681
70,2.64956198409
71,2.15203252465
75,2.18417809353
76,2.56677835632
78,5.21616727155
80,2.56712090232
81,4.3425727903
82,3.75510769995
83,3.98333631237
85,2.2175887357
86,2.81443872428
87,3.2922732148
89,3.57416921985
90,3.63671352676
91,4.71663702814
92,3.49720187921
95,2.91605050808
97,5.41995936484
99,2.51799795218
101,3.43204929433
102,3.7633879303
103,3.06676132158
104,5.08105594003
107,3.85999488893
108,3.01107184808
111,2.46904778129
112,5.49282688922
115,4.84526588532
119,2.85765416376
121,3.46055624377
124,2.58545093397
128,4.94508886066
130,4.90702674458
131,4.66635425715
133,4.65579780394
134,4.00702242187
137,3.67951815968
138,3.69826501811
142,3.59325751334
143,4.29569135017
144,6.04143221619
145,4.2853929732
147,3.15569558837
148,4.1190357732
152,2.34879093737
154,9.79234890802
158,2.41517583398
159,3.13539177359
160,4.73471896966
161,4.03345467578
164,2.08203624121
165,2.57708377828
166,1.97774584159
167,2.61576277743
169,3.45070284954
170,4.43099116471
171,4.54045796487
175,2.73982878489
177,3.59713378245
178,4.6779222456
180,7.27902255792
182,3.29669465596
184,4.95081772806
185,5.54008142254
186,2.68233031119
190,3.35264129529
191,3.25016361732
192,2.06460765569
195,5.32005238112
196,4.76000045723
197,3.71667954631
198,2.64401694417
199,6.19512061291
200,3.20548132504
204,2.39630325688
205,4.12400044986
207,1.85787734278
208,2.7906014003
209,5.51108676705
211,5.64847023831
216,5.39380854659
217,2.07250782273
220,3.37400836152
223,5.0338009863
224,4.45997435423
230,2.81649587928
232,3.17963010078
235,3.1895005797
236,5.08501459982
238,3.26923744004
240,2.35186881645
242,3.35839501243
244,3.35328010072
245,3.34840006312
248,3.64146809415
251,3.10859345025
256,3.49796387588
258,4.85420644836
259,4.37843404413
261,4.49911660267
267,3.89165995064
268,2.84940069433
270,4.53779876834
272,6.19728318069
273,2.66473881334
275,1.22988545464
276,2.59910683726
277,5.11835481228
279,3.77243440509
283,2.92984144669
284,3.67231762976
286,2.77707707199
287,3.67289837415
288,2.70758187372
289,5.00610111478
292,3.27803140722
293,4.49745080343
295,6.86474070002
297,2.86462330895
301,4.86086002189
303,3.0400548677
304,3.08019925791
305,1.95695246119
308,3.34912278916
309,3.45988144419
313,3.35312619901
314,4.06990868539
315,3.28534218735
316,2.81227775134
318,4.0851663866
320,4.38491432455
324,3.66836590781
325,1.62249125252
326,2.70644889721
327,3.08321884667
328,6.12822311413
332,3.75233912946
333,5.74223548521
336,3.3108300961
339,3.95216000003
340,4.29382649193
342,3.22504939346
344,4.97370077416
345,3.42773573797
