Id,Hazard
6,2.36707764433
7,4.19331977495
8,5.01252480422
9,4.09724148894
10,4.08050523652
11,4.1264663004
13,4.00501185918
14,3.605786217
16,3.74385256283
17,3.30668398734
18,3.72855568983
20,3.55576195194
27,7.61440268691
28,3.83176476954
29,3.6724218066
30,3.71193758262
34,3.60036022539
35,3.86454495928
36,3.37853339177
37,4.33517219267
38,3.82108219804
40,4.91546337499
42,3.33197530685
46,2.19858088847
47,3.97042858475
48,4.45306504892
49,4.9107750959
51,3.95154681669
52,4.2616143374
53,2.19058610956
54,3.21590788786
55,2.43648232597
56,4.8892243702
57,3.07273675914
60,3.27367581456
61,3.57576910069
64,5.07453242002
65,3.65309784599
66,4.26710757738
68,3.68610671602
70,2.99813480892
71,2.75156875737
75,3.1973233117
76,2.74501249043
78,4.77164367132
80,4.22023672884
81,4.36538190661
82,4.0205616606
83,4.94331874202
85,3.38949445401
86,2.64925130446
87,3.92842279533
89,3.07605742174
90,3.45888280889
91,4.41205171025
92,4.07954685381
95,2.80560017252
97,4.6000380089
99,3.0001635806
101,3.87692358264
102,4.4193524718
103,3.51824240712
104,3.34986730171
107,4.38106719211
108,3.15478607053
111,3.72817360741
112,5.23714164612
115,5.73575551407
119,2.85245095736
121,3.29112854613
124,3.56441494049
128,4.41657514427
130,4.96138162418
131,4.94427955419
133,5.43860735564
134,4.38734825149
137,3.8389731102
138,4.50748362621
142,4.88063515301
143,4.98963316277
144,8.23423836254
145,4.04571288517
147,4.78666750715
148,5.12646107825
152,3.90168883729
154,8.72975415755
158,2.06006332407
159,3.71304350906
160,4.82261592913
161,4.60472373036
164,2.6771200845
165,4.25960946872
166,1.61554318321
167,2.41099839217
169,4.24632325204
170,4.83770746458
171,3.96238325935
175,3.215487088
177,3.56466226104
178,4.70065527051
180,7.10963200391
182,3.0583364336
184,8.52492981535
185,5.45627214293
186,3.11353842082
190,3.93866708123
191,4.11406951396
192,3.56106948509
195,4.20992504279
196,5.05456110304
197,4.63439177878
198,5.86261217276
199,6.99623003209
200,3.06145642254
204,2.80090742213
205,3.16901613272
207,2.75215133645
208,4.2231342564
209,6.07673603849
211,4.64173801618
216,7.60157580572
217,1.76586100287
220,4.24617491135
223,5.36783654114
224,4.30272536941
230,3.86044678757
232,4.42793627814
235,3.45797121305
236,5.72634763459
238,3.8886265081
240,3.21762766625
242,5.13017635966
244,3.24846258827
245,3.44371917358
248,4.50106416773
251,3.89940060097
256,3.20442379639
258,7.43077483042
259,3.39046536541
261,4.34620568748
267,4.02088253826
268,4.70350167084
270,4.0643585515
272,4.45123690917
273,2.64245491822
275,2.25115376806
276,3.33974118754
277,4.18028189385
279,4.20331084679
283,4.38702882137
284,4.23619572322
286,2.92128080138
287,2.64304581944
288,2.33273727262
289,5.18867139976
292,3.77668389981
293,4.84596969015
295,4.15857848646
297,2.3804574369
301,5.07476206379
303,2.89690593323
304,3.82803057872
305,2.90316856707
308,3.19056741889
309,5.26880748417
313,3.04913368238
314,4.26491677319
315,3.22558001474
316,3.38428466958
318,5.23865528164
320,4.61219471837
324,3.19022237873
325,2.794293596
326,3.22982999738
327,4.15237092932
328,4.94186250135
332,3.51247725838
333,4.2574024994
336,3.81774861102
339,4.28254831994
340,5.07025101194
342,4.20798955295
344,7.72210898073
345,3.73081064078
346,3.4783708086
349,4.57085165985
353,3.68587877613
355,3.68622433874
360,2.99847984908
363,3.39492042887
366,3.77178642674
367,3.28387155025
369,3.78279164539
371,4.79122288038
372,2.89190421938
374,2.6406975291
375,2.19716746909
378,3.2402767507
379,2.18647078011
381,3.83357580774
382,3.10544755903
384,3.48892698593
385,3.56265408345
387,4.63808284803
388,4.04686389864
389,4.46037892497
390,4.06079158288
393,4.68592699049
394,4.65587016983
395,3.30265582595
397,2.12706867939
398,4.60746204964
399,3.47513622197
403,3.50003220941
404,1.72600349543
406,3.37060446705
407,3.18252481963
410,1.39555211578
411,3.67754638975
412,2.70185633424
413,5.49165950795
417,4.66775020318
419,3.82224353349
422,5.79646183256
425,2.95251032315
426,4.15140743162
427,4.39158646572
432,2.80595503935
434,3.38651141724
437,2.76084273461
438,2.26377725148
440,6.27905944425
441,4.39755139148
443,2.73110252907
445,4.57503226174
447,2.75887378884
449,2.99585758533
450,4.10889304188
451,3.61078236412
453,5.2693602188
455,2.851530375
456,4.075889986
459,4.51442821816
461,3.30771882277
