Id,Hazard
6,2.76077071628
7,5.56319538425
8,6.52910869777
9,3.37752658295
10,2.92389113743
11,3.66326534537
13,4.57106298691
14,2.83143063921
16,2.9720462617
17,2.82622869186
18,4.55892382145
20,3.47468998064
27,7.02495087107
28,4.18569305425
29,2.61524050286
30,2.95559786325
34,3.15609306467
35,3.95269260582
36,3.5639538085
37,3.1815313813
38,2.89432264371
40,3.32653547922
42,4.08099793431
46,3.37917425344
47,3.67335907253
48,4.30443176711
49,6.46585623624
51,4.30096962535
52,4.72614978628
53,1.88721822203
54,2.62705943617
55,1.97601396438
56,5.50930417612
57,2.54808281829
60,4.77726183333
61,2.10151742564
64,5.52164450914
65,3.99200276586
66,4.30687866698
68,5.23617355775
70,3.07951499412
71,2.31392026205
75,2.3385599655
76,3.44748972606
78,5.55740991694
80,2.96106157498
81,5.03813643281
82,4.20865870748
83,3.822694386
85,2.06215330182
86,2.55045413917
87,3.31671295914
89,3.23542530401
90,3.75867657179
91,4.1825248773
92,3.98320760822
95,3.07188099759
97,4.81166390238
99,2.75477156014
101,3.74794057733
102,4.05381574503
103,3.17978763907
104,4.22005485707
107,4.24094099238
108,2.91154514192
111,2.50952047321
112,5.94855337529
115,5.211656084
119,2.91385132413
121,3.78802754339
124,2.861586222
128,4.81878500497
130,5.15557141366
131,5.17027068336
133,5.15944626273
134,4.07728069264
137,3.63943743117
138,3.77621456209
142,4.82276730963
143,4.43998726611
144,7.17080837761
145,4.42912105238
147,3.23172754022
148,4.59164683997
152,2.37921786502
154,12.0542511258
158,2.64057978339
159,3.54040130499
160,4.7858355498
161,4.43747708026
164,1.9129217641
165,2.86011727463
166,2.27412932368
167,2.83400074466
169,3.53732643804
170,4.89325817355
171,5.09005163428
175,2.79124981392
177,3.88083734354
178,5.31868944774
180,6.99621446713
182,3.43354351356
184,4.83469552501
185,5.65689200816
186,3.00116725165
190,3.73798263138
191,3.37325545702
192,2.37586565712
195,5.55783431901
196,4.93985781304
197,3.40088222985
198,3.42331465931
199,6.11696757648
200,3.26935460428
204,2.82794636044
205,3.93679533395
207,2.12414585121
208,3.07052624598
209,8.35862597632
211,5.92868588415
216,6.26931792165
217,1.91816629016
220,3.68899010896
223,5.41321468635
224,4.70805067864
230,3.04466956051
232,3.40636861087
235,3.33813508681
236,4.88028693482
238,3.29436390107
240,2.53095363727
242,3.79290101536
244,2.95352760508
245,3.43964143055
248,3.67738442011
251,3.48467680703
256,3.63180094415
258,5.46161402019
259,4.6002318791
261,4.58613026393
267,4.0515407295
268,3.0590933271
270,4.63141533002
272,6.58629650464
273,2.61332358344
275,1.68606961981
276,2.87462357949
277,4.41298048227
279,3.40549984395
283,3.63971934015
284,3.89864074585
286,2.8609838181
