Id,Hazard
6,2.80354423498
7,5.78012685353
8,6.3308445526
9,3.17302444026
10,3.05080982962
11,3.68113240713
13,4.50405626139
14,2.75468610153
16,2.78460679769
17,2.89663628677
18,4.64914884132
20,3.47733538979
27,6.16391395322
28,4.21071701509
29,2.67923778504
30,2.95476147684
34,3.21593307942
35,3.96680312304
36,3.51450634595
37,3.3103941729
38,2.85282412106
40,3.12289320754
42,4.16478608657
46,3.37575246391
47,3.64504866362
48,4.36206857961
49,6.41972313439
51,4.54301409816
52,4.76892953065
53,1.78922834176
54,2.71397111486
55,2.02721620528
56,5.57910069528
57,2.4861174282
60,5.20269689916
61,2.30775030401
64,5.37630853612
65,4.04179493325
66,4.39316068127
68,4.9002352901
70,3.06321304657
71,2.27886393763
75,2.36349644262
76,3.50900051983
78,5.52620025069
80,2.85128226523
81,4.98917782173
82,3.98062971381
83,4.1317153041
85,1.88018791507
86,2.4842667596
87,3.22423885325
89,3.32372613146
90,3.87296455649
91,4.30471844734
92,4.03937020833
95,3.08520090585
97,5.21836557295
99,2.74407631763
101,3.68421037726
102,4.10032652482
103,3.12630284489
104,3.91987394351
107,4.50348576048
108,2.9275103486
111,2.51442735324
112,5.77035484714
115,4.81085667131
119,2.92405992412
121,3.69782923301
124,3.03363934708
128,4.78040926563
130,5.19826691657
131,5.12870416688
133,4.9400019073
134,4.38317480513
137,3.84836835868
138,3.77428227441
142,5.02247559519
143,4.50396112751
144,6.9189958752
145,4.45174815992
147,3.26060656983
148,4.40804994464
152,2.36012425682
154,12.5820494534
158,2.74892863448
159,3.49660979385
160,4.79770600515
161,4.43140179925
164,1.99123011304
165,2.97292841264
166,2.25771072593
167,2.79643409565
169,3.65185653893
170,4.79132357889
171,5.04075844259
175,2.66610895474
177,3.97428983088
178,4.93654153939
180,7.24491844833
182,3.44770323768
184,5.25150833293
185,5.34507042508
186,3.06689146262
190,3.86212914748
191,3.42309015259
192,2.39695424751
195,5.71807031036
196,5.02448470231
197,3.46561460353
198,2.94949479662
199,6.43213537332
200,3.30152542685
204,2.80043190828
205,3.98487510209
207,2.16682023935
208,2.88665024122
209,8.34805578542
211,6.18629127754
216,6.61014198925
217,2.01874840331
220,3.77432913782
223,5.14396753163
224,4.6092638957
230,3.12807624951
232,3.47178978381
235,3.25548410316
236,4.92938895734
238,3.26036009194
240,2.69726539749
242,3.78797884281
244,3.11660822856
245,3.49675136465
248,3.61291736645
251,3.36767203648
256,3.62599076463
258,5.82973964383
259,4.73653982461
261,4.51760034829
267,4.14501167281
268,3.13356379056
270,4.72334318017
272,6.41705515216
273,2.76228195471
275,1.67066696052
276,2.91149440425
277,4.47092388822
279,3.62695269762
283,3.64789860796
284,3.9424390237
286,2.92652430806
287,3.94872937231
288,2.56105902281
289,5.82407663164
292,3.67168255758
293,4.53427117135
295,4.88430479219
297,3.15533358638
301,4.51966095414
303,2.92493537897
304,3.13578335635
305,2.36077085385
308,3.47411150146
309,4.02456239439
313,3.41767676719
314,4.60934046437
315,3.56370884988
316,2.85906376025
318,4.33692648362
320,4.8380175655
324,3.84676675817
325,2.80632631289
326,2.71753991956
327,3.42017618926
328,6.17814505214
332,3.6209820989
333,6.13963084795
336,3.38414368804
339,3.60978271766
340,4.48003552939
342,3.87628699841
344,6.06309181356
345,3.30218605803
346,3.57160315487
349,4.23741768536
353,4.16024122813
355,3.63608629274
360,2.70143541021
363,3.27089625194
366,3.44000212074
367,3.0894053638
369,4.17481284285
371,5.70900827879
372,2.71976862232
374,2.36008567356
375,2.75873800471
378,3.07304201914
379,1.78304899739
381,4.22088439307
382,2.79236853648
384,3.06035702625
385,2.55151067138
387,3.72922362388
388,2.88360393408
389,4.49873090427
390,4.29181130422
393,4.06940070232
394,5.52475692943
395,3.49205328702
397,2.30282768936
398,4.80305296067
399,3.84103345617
403,3.40219706444
404,2.63286118159
406,2.59026633918
407,2.70414311507
410,1.99690629268
411,3.36249299397
412,1.66304032977
413,5.31203530918
417,4.31020301114
419,3.40850487835
422,4.44433923992
425,2.79072177134
426,3.93210452035
427,4.77432944765
432,2.96342081579
434,3.28766521577
437,3.05036558307
438,2.94809257222
440,4.81288602857
441,4.63164967791
443,2.12879387507
445,4.49272785687
447,2.87026665285
449,3.29566910152
450,3.85252620497
451,3.32288055165
453,4.42736312626
455,1.96922861093
456,4.16200996808
459,4.25992085408
461,2.97544733732
463,3.50515803026
466,4.35331503163
467,2.90411422184
469,3.31253444538
470,4.33906613667
472,3.81234169461
477,3.90824331597
481,2.23532846851
485,3.84628545302
492,3.27641025198
494,3.40765402554
497,3.38119170593
503,3.11912392434
504,4.34052865575
507,4.98836629961
509,3.07198176011
511,4.85536678445
512,3.13037041858
513,2.80104681107
516,5.48865632637
517,2.20622753897
518,2.81804661098
522,4.03930091726
525,2.77473917519
526,2.85434101007
527,6.65476931079
529,3.06932506298
534,5.7248244583
538,1.92410051006
540,5.23873147376
541,1.72612364889
542,5.00374673831
543,8.30370351955
544,5.08168658062
546,2.71174978913
547,2.82011257886
550,3.13760279187
554,3.90501122486
556,2.53815022638
558,3.3869086231
559,2.36178734053
560,4.28971042034
564,3.95051623895
565,2.27734213438
566,4.18318400492
567,5.66426934607
568,3.33947753548
570,2.91737494773
571,4.16650583666
575,3.12835844353
576,5.29138335266
585,2.10179332515
586,4.01712734442
589,2.59402162599
590,3.90631139939
591,3.58364763544
593,3.13662585572
594,2.935634399
595,2.59356382718
596,3.37620922661
597,3.61335239951
598,3.08333505348
599,3.22585236158
600,4.62330392597
601,3.55788179118
